Num,UserId,Subject IDs,Subject Name,Time,Duration,Source,Source Details,IP,NodeId,Node,Info_Q1,Info_Q2,Info_Q3,Info_Q4,Info_Q5,Info_Q6,Info_Q7,NodeId,Node,Que_Q2,Que_Q3,Que_Q4,Que_Q5,Que_Q6,Que_Q7,Que_Q8,Que_Q9,Que_Q10,Que_Q11,Que_Q12,Que_Q13,Que_Q14,NodeId,Node,Que_Q2,Que_Q3,Que_Q4,Que_Q5,Que_Q6,Que_Q7,Que_Q8,Que_Q9,Que_Q10,Que_Q11,Que_Q12,Que_Q13,Que_Q14,Que_Q15,Que_Q16,Que_Q17,NodeId,Node,Que_Q2_1,Que_Q3_1,Que_Q4_1,Que_Q5_1,NodeId,Node,Que_Q2_item1,Que_Q2_item2,Que_Q3_item1,Que_Q3_item2,Que_Q4_item1,Que_Q4_item2,Que_Q5_item1,Que_Q5_item2
序号,用户ID,被试者记录ID,被试者昵称,提交答卷时间,所用时间,来源,来源详情,IP,节点id,节点名称,1、您的年龄是多少？,2、您的性别是？,3、您完成的最高学历是什么？,4、您目前的职业是什么？,5、您的家庭年收入是多少？,6、您的婚姻状况是？,7、您有几个孩子？,节点id,节点名称,2、请问您在参与本次实验过程中的情绪如何？&nbsp;,3、请问您觉得此图片的拍摄质量如何？,4、请问您觉得此图片的拍摄质量如何？,5、请问您觉得此图片的拍摄质量如何？,6、请问您觉得此图片的拍摄质量如何？,7、请问您觉得此图片的拍摄质量如何？,8、请问您觉得此图片的拍摄质量如何？,9、请问您觉得此图片的拍摄质量如何？,10、请问您觉得此图片的拍摄质量如何？,吸引力1,吸引力2,吸引力3,吸引力4,节点id,节点名称,2、,3、,4、,5、,6、,7、,8、,9、,10、,11、,12、,13、,14、,15、,16、,17、,节点id,节点名称,2、对于一块蛋糕，您愿意支付的最高金额是多少？请选择在10-50元之间。:价格,3、对于一个甜甜圈，您愿意支付的最高金额是多少？请选择在10-50元之间。:价格,4、对于一个三明治，您愿意支付的最高金额是多少？请选择在10-50元之间。:价格,5、对于一杯啤酒，您愿意支付的最高金额是多少？请选择在10-50元之间。:价格,节点id,节点名称,1、图片1(数值需在10-50之间),2、图片2(数值需在10-50之间),1、图片1(数值需在10-50之间),2、图片2(数值需在10-50之间),1、图片1(数值需在10-50之间),2、图片2(数值需在10-50之间),1、图片1(数值需在10-50之间),2、图片2(数值需在10-50之间)
92,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,自由职业,￥50000到￥100000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,低质量,中质量,高质量,中质量,高质量,高质量,图片2,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,21,10,13,10,"	869530358285213697",图片展示和支付意愿,15,20,10,15,15,20,25,15
93,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,35-44岁,女,高中以下,全职工作,少于￥50000,已婚,2个,"	869530354933964801",其他测试,正面,中质量,中质量,高质量,低质量,高质量,中质量,高质量,中质量,图片1,图片1,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,24,16,16,14,"	869530358285213697",图片展示和支付意愿,15,25,25,25,20,30,20,15
94,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥1000000或以上,已婚,1个,"	869530354933964801",其他测试,非常正面,高质量,高质量,高质量,低质量,高质量,高质量,高质量,高质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,未见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,50,46,44,42,"	869530358285213697",图片展示和支付意愿,36,28,40,25,18,30,42,12
95,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18岁以下,男,学士学位,全职工作,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,正面,低质量,中质量,中质量,高质量,高质量,中质量,中质量,低质量,图片1,图片2,图片2,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,31,15,30,12,"	869530358285213697",图片展示和支付意愿,15,20,30,20,40,25,15,18
96,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,硕士学位,学生,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,中立,低质量,中质量,低质量,低质量,中质量,中质量,中质量,低质量,图片2,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,11,11,11,10,"	869530358285213697",图片展示和支付意愿,10,10,13,14,20,18,13,11
97,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,兼职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,高质量,高质量,高质量,高质量,中质量,低质量,中质量,图片1,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,20,12,13,13,"	869530358285213697",图片展示和支付意愿,10,5,13,15,20,15,10,8
98,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,中立,中质量,低质量,低质量,低质量,中质量,高质量,低质量,中质量,图片2,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,30,15,20,12,"	869530358285213697",图片展示和支付意愿,20,10,25,15,40,25,20,15
99,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,高中毕业或同等学历,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,中质量,低质量,中质量,高质量,高质量,高质量,中质量,图片2,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,43,16,16,17,"	869530358285213697",图片展示和支付意愿,30,15,10,25,25,10,12,8
100,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,学生,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,中质量,低质量,高质量,低质量,中质量,中质量,低质量,高质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,见过,未见过,见过,未见过,未见过,见过,未见过,未见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,19,15,14,25,"	869530358285213697",图片展示和支付意愿,10,25,15,5,10,5,15,5
101,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,35-44岁,男,学士学位,全职工作,￥500000到￥1000000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,高质量,低质量,高质量,高质量,低质量,高质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,见过,未见过,见过,见过,见过,见过,见过,见过,未见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,35,16,23,31,"	869530358285213697",图片展示和支付意愿,16,20,15,20,12,12,10,8
102,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,自由职业,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,中立,中质量,低质量,中质量,高质量,低质量,高质量,中质量,中质量,图片2,图片2,图片2,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,19,11,10,10,"	869530358285213697",图片展示和支付意愿,20,10,10,10,30,20,20,10
103,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,全职工作,￥500000到￥1000000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,高质量,低质量,高质量,中质量,高质量,高质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,见过,未见过,见过,见过,见过,未见过,见过,见过,未见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,35,16,32,31,"	869530358285213697",图片展示和支付意愿,16,20,15,20,12,16,10,8
104,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,全职工作,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,中立,中质量,中质量,中质量,中质量,中质量,中质量,中质量,中质量,无区别,无区别,无区别,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,47,49,43,46,"	869530358285213697",图片展示和支付意愿,48,12,49,18,43,11,46,15
105,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,硕士学位,全职工作,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,中立,低质量,高质量,低质量,低质量,中质量,高质量,低质量,低质量,图片2,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,15,15,15,10,"	869530358285213697",图片展示和支付意愿,10,11,15,15,16,13,11,12
106,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,35-44岁,女,学士学位,自由职业,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,中质量,中质量,高质量,中质量,低质量,高质量,图片2,图片2,图片2,图片1,"	869530356360028161",记忆测试,见过,见过,见过,见过,未见过,见过,见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,40,14,14,11,"	869530358285213697",图片展示和支付意愿,25,20,15,20,20,10,10,15
107,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,学生,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,高质量,低质量,高质量,低质量,中质量,高质量,高质量,高质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,22,20,22,26,"	869530358285213697",图片展示和支付意愿,20,26,29,20,30,20,35,21
108,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,高质量,低质量,中质量,低质量,高质量,高质量,中质量,高质量,图片2,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,50,37,34,30,"	869530358285213697",图片展示和支付意愿,40,30,45,20,35,30,30,18
109,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,学生,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,高质量,中质量,高质量,低质量,中质量,高质量,中质量,中质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,27,30,28,31,"	869530358285213697",图片展示和支付意愿,25,30,32,24,33,21,36,22
110,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,高质量,高质量,中质量,高质量,高质量,中质量,中质量,图片1,图片2,图片2,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,40,30,30,50,"	869530358285213697",图片展示和支付意愿,30,50,30,20,25,20,15,20
111,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,自由职业,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,中立,低质量,低质量,低质量,中质量,中质量,中质量,低质量,中质量,图片2,图片2,图片2,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,40,14,12,25,"	869530358285213697",图片展示和支付意愿,25,15,30,18,20,15,15,10
112,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,硕士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,中质量,低质量,高质量,中质量,高质量,高质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,见过,见过,见过,见过,见过,见过,见过,见过,未见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,35,19,21,35,"	869530358285213697",图片展示和支付意愿,18,20,15,20,15,16,10,6
113,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,硕士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,非常正面,中质量,低质量,低质量,中质量,中质量,高质量,高质量,高质量,图片2,图片2,图片2,图片1,"	869530356360028161",记忆测试,见过,未见过,见过,未见过,未见过,见过,见过,未见过,见过,见过,未见过,见过,见过,见过,见过,见过,"	869530357895143426",支付意愿评估,42,17,14,12,"	869530358285213697",图片展示和支付意愿,10,10,20,20,12,12,15,15
114,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,正面,高质量,低质量,中质量,低质量,中质量,低质量,高质量,中质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,30,16,19,16,"	869530358285213697",图片展示和支付意愿,20,30,18,12,15,25,30,10
115,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥100000到￥200000,已婚,2个,"	869530354933964801",其他测试,正面,中质量,低质量,中质量,中质量,高质量,中质量,高质量,高质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,30,17,18,13,"	869530358285213697",图片展示和支付意愿,12,10,15,8,14,11,6,8
116,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,博士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,非常正面,高质量,高质量,高质量,中质量,高质量,中质量,高质量,高质量,图片2,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,35,32,32,38,"	869530358285213697",图片展示和支付意愿,45,30,50,15,20,40,45,20
117,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,中立,中质量,低质量,高质量,低质量,高质量,中质量,中质量,高质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,见过,见过,见过,见过,未见过,见过,见过,见过,见过,未见过,见过,见过,未见过,见过,"	869530357895143426",支付意愿评估,35,16,22,31,"	869530358285213697",图片展示和支付意愿,15,20,15,20,8,12,9,15
118,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,硕士学位,全职工作,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,高质量,高质量,低质量,高质量,高质量,高质量,中质量,图片2,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,24,22,14,16,"	869530358285213697",图片展示和支付意愿,25,22,30,25,30,35,20,20
119,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,中立,中质量,中质量,中质量,高质量,中质量,低质量,低质量,中质量,图片1,图片2,无区别,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,20,10,10,10,"	869530358285213697",图片展示和支付意愿,10,15,10,12,10,15,10,13
120,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,高质量,高质量,中质量,高质量,中质量,低质量,中质量,图片1,图片1,无区别,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,27,21,18,17,"	869530358285213697",图片展示和支付意愿,15,10,10,15,18,15,8,5
121,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,自由职业,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,中质量,高质量,中质量,高质量,中质量,中质量,中质量,图片1,图片2,图片1,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,29,24,18,16,"	869530358285213697",图片展示和支付意愿,8,5,10,15,25,18,10,8
122,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,全职工作,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,正面,低质量,高质量,中质量,低质量,中质量,中质量,低质量,中质量,图片1,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,见过,见过,见过,"	869530357895143426",支付意愿评估,50,36,34,32,"	869530358285213697",图片展示和支付意愿,20,30,10,25,20,10,10,12
123,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,中质量,高质量,高质量,高质量,中质量,高质量,高质量,图片2,图片2,图片1,图片1,"	869530356360028161",记忆测试,见过,未见过,见过,未见过,见过,见过,见过,见过,见过,见过,见过,见过,未见过,见过,未见过,未见过,"	869530357895143426",支付意愿评估,30,20,20,15,"	869530358285213697",图片展示和支付意愿,40,25,30,20,30,40,20,20
124,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,学生,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,低质量,中质量,中质量,中质量,中质量,中质量,低质量,中质量,无区别,图片1,图片2,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,30,25,30,28,"	869530358285213697",图片展示和支付意愿,25,18,20,20,25,22,20,18
125,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,全职工作,￥500000到￥1000000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,中质量,高质量,高质量,中质量,中质量,高质量,低质量,中质量,图片1,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,50,20,30,25,"	869530358285213697",图片展示和支付意愿,20,25,16,20,30,16,20,15
126,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,高中毕业或同等学历,学生,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,高质量,低质量,低质量,中质量,高质量,中质量,中质量,图片2,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,见过,未见过,见过,见过,见过,见过,见过,见过,未见过,未见过,见过,未见过,未见过,见过,"	869530357895143426",支付意愿评估,28,30,24,14,"	869530358285213697",图片展示和支付意愿,20,30,10,16,20,25,15,15
127,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,学生,￥200000到￥500000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,低质量,中质量,低质量,低质量,中质量,中质量,低质量,中质量,图片2,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,21,10,15,25,"	869530358285213697",图片展示和支付意愿,30,15,30,10,30,10,20,10
128,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,硕士学位,全职工作,￥100000到￥200000,已婚,1个,"	869530354933964801",其他测试,非常正面,中质量,高质量,高质量,低质量,中质量,高质量,中质量,中质量,图片1,图片1,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,31,28,30,35,"	869530358285213697",图片展示和支付意愿,25,20,15,30,30,15,20,15
129,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,学生,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,中质量,低质量,高质量,低质量,高质量,高质量,中质量,中质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,未见过,"	869530357895143426",支付意愿评估,25,10,16,10,"	869530358285213697",图片展示和支付意愿,10,12,18,13,25,15,15,10
130,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,学士学位,全职工作,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,正面,低质量,高质量,高质量,低质量,高质量,高质量,中质量,中质量,图片1,图片1,图片2,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,29,36,28,24,"	869530358285213697",图片展示和支付意愿,30,35,15,30,20,10,12,11
131,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,非常正面,高质量,中质量,高质量,中质量,高质量,中质量,高质量,高质量,图片2,图片2,图片2,图片2,"	869530356360028161",记忆测试,未见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,39,27,33,22,"	869530358285213697",图片展示和支付意愿,20,15,32,15,34,10,28,15
132,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,女,学士学位,全职工作,￥100000到￥200000,已婚,1个,"	869530354933964801",其他测试,中立,中质量,低质量,中质量,低质量,高质量,中质量,低质量,中质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,28,24,21,19,"	869530358285213697",图片展示和支付意愿,20,35,40,20,25,13,25,10
133,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,自由职业,少于￥50000,单身从未结婚,无,"	869530354933964801",其他测试,正面,高质量,高质量,中质量,高质量,中质量,高质量,中质量,中质量,图片1,图片1,图片1,图片2,"	869530356360028161",记忆测试,见过,见过,见过,未见过,未见过,见过,见过,见过,见过,见过,见过,见过,未见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,42,37,31,28,"	869530358285213697",图片展示和支付意愿,23,25,15,12,15,16,16,15
134,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,男,学士学位,学生,￥500000到￥1000000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,低质量,中质量,高质量,中质量,中质量,高质量,中质量,图片1,图片2,图片1,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,37,25,24,20,"	869530358285213697",图片展示和支付意愿,28,20,25,30,32,24,22,19
135,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,低质量,中质量,中质量,低质量,中质量,中质量,中质量,低质量,图片2,图片1,图片2,无区别,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,25,13,10,10,"	869530358285213697",图片展示和支付意愿,10,10,10,13,12,12,10,10
136,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,中质量,中质量,中质量,高质量,高质量,高质量,中质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,16,10,11,10,"	869530358285213697",图片展示和支付意愿,10,15,15,10,20,15,20,15
137,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,学士学位,全职工作,￥200000到￥500000,已婚,1个,"	869530354933964801",其他测试,正面,中质量,低质量,低质量,中质量,高质量,中质量,高质量,中质量,图片2,图片2,图片1,图片1,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,未见过,见过,"	869530357895143426",支付意愿评估,32,26,20,24,"	869530358285213697",图片展示和支付意愿,20,20,30,20,20,30,20,10
138,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,25-34岁,男,硕士学位,全职工作,￥100000到￥200000,单身从未结婚,无,"	869530354933964801",其他测试,正面,中质量,中质量,高质量,高质量,高质量,高质量,中质量,中质量,图片1,图片2,图片2,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,25,15,11,10,"	869530358285213697",图片展示和支付意愿,12,10,15,13,24,28,21,17
139,***,***,***,***,***,***,***,***,"	869530354065743875",个人信息,18-24岁,女,高中毕业或同等学历,学生,￥50000到￥100000,单身从未结婚,无,"	869530354933964801",其他测试,非常正面,中质量,高质量,高质量,中质量,高质量,高质量,高质量,中质量,图片1,图片2,图片1,图片2,"	869530356360028161",记忆测试,见过,未见过,未见过,未见过,未见过,未见过,未见过,未见过,见过,见过,见过,见过,见过,未见过,见过,见过,"	869530357895143426",支付意愿评估,30,20,16,20,"	869530358285213697",图片展示和支付意愿,10,12,15,18,12,14,8,10
